customer_id;first_name;last_name;phone;email;street;city;state;zip_code
1197;Nakisha;Clay; (919) 665-1366;nakisha.clay@gmail.com;8996 Beechwood Ave. ;Port Washington;NY;11050
1198;Cheryll;Snyder; (458) 205-9139;cheryll.snyder@yahoo.com;77 E. Liberty St. ;Brooklyn;NY;11201
1199;Consuela;Collier; (602) 673-0902;consuela.collier@msn.com;338 S. Holly Avenue ;North Tonawanda;NY;14120
1200;Aubrey;Durham; (925) 811-5354;aubrey.durham@aol.com;14 Foster Ave. ;Port Washington;NY;11050
1201;Nita;Guy; (713) 689-8058;nita.guy@hotmail.com;75 Academy Street ;Port Chester;NY;10573
1202;Carmina;Emerson; (867) 918-5094;carmina.emerson@hotmail.com;7137 Monroe Road ;Banning;CA;92220
1203;Georgeann;Rojas; (260) 733-5302;georgeann.rojas@msn.com;691 Devon Ave. ;Desoto;TX;75115
1204;Leslie;Higgins; (724) 705-8270;leslie.higgins@hotmail.com;805 Logan Ave. ;Saratoga Springs;NY;12866
1205;Emmaline;Huber; (859) 463-1046;emmaline.huber@gmail.com;7975 Harrison Rd. ;Mount Vernon;NY;10550
1206;Mercy;Brown; (267) 420-3852;mercy.brown@msn.com;8207 Central Street ;Hollis;NY;11423
1207;Jenell;Crosby; (443) 335-0713;jenell.crosby@hotmail.com;507 Fulton Street ;Brentwood;NY;11717
1208;Leila;Barr; (915) 842-7610;leila.barr@yahoo.com;120 Fremont Rd. ;Carmel;NY;10512
1209;Deandrea;Cox; (646) 897-1386;deandrea.cox@msn.com;617 Sycamore Street ;Huntington;NY;11743
1210;Shawnna;Frank; (437) 206-8181;shawnna.frank@hotmail.com;17 NW. Cottage Lane ;Woodside;NY;11377
1211;Brenton;Whitaker; (952) 243-0190;brenton.whitaker@gmail.com;25 Elmwood Rd. ;Niagara Falls;NY;14304
1212;Jaqueline;Cummings; (540) 184-1262;jaqueline.cummings@hotmail.com;478 Wrangler St. ;Huntington Station;NY;11746
1213;Yang;Giles; (782) 822-9607;yang.giles@gmail.com;25 Bridle Lane ;San Angelo;TX;76901
1214;Brigid;Sharp; (317) 428-0650;brigid.sharp@hotmail.com;495 Sleepy Hollow Court ;Santa Clara;CA;95050
1215;Karl;Stephens; (406) 725-0682;karl.stephens@gmail.com;208 Thatcher Rd. ;Rockville Centre;NY;11570
1216;Elvina;Gates; (539) 548-6678;elvina.gates@hotmail.com;112 Smith St. ;Pleasanton;CA;94566
1217;Carlie;Terrell; (325) 262-0824;carlie.terrell@yahoo.com;7437 Snake Hill Road ;Yonkers;NY;10701
1218;Donovan;Cantrell; (813) 141-0549;donovan.cantrell@msn.com;601 Winchester Dr. ;Oakland;CA;94603
1219;Alden;Atkinson; (234) 057-7540;alden.atkinson@gmail.com;46 Valley St. ;Shirley;NY;11967
1220;Carissa;Cross; (956) 714-1281;carissa.cross@yahoo.com;9335 West Main Dr. ;Huntington Station;NY;11746
1221;Joy;Underwood; (580) 835-7262;joy.underwood@gmail.com;7297 Armstrong Dr. ;Apple Valley;CA;92307
1222;Geraldine;O'donnell; (608) 451-2695;geraldine.o'donnell@hotmail.com;8241 Lookout Rd. ;Flushing;NY;11354
1223;Bronwyn;Vargas; (313) 458-3430;bronwyn.vargas@msn.com;35 James Street ;New Windsor;NY;12553
1224;Abram;Copeland; (814) 097-2649;abram.copeland@gmail.com;9782 Indian Spring Lane ;Harlingen;TX;78552
1225;Mellisa;Griffin; (364) 206-9643;mellisa.griffin@msn.com;49 Alton Circle ;Los Banos;CA;93635
1226;Qiana;Jackson; (801) 402-1539;qiana.jackson@gmail.com;56 Galvin Street ;East Northport;NY;11731
1227;Magali;Dixon; (805) 688-2514;magali.dixon@msn.com;815 Del Monte Court ;Troy;NY;12180
1228;Zulema;Clemons; (315) 842-0107;zulema.clemons@aol.com;75 W. Howard St. ;Oakland;CA;94603
1229;Carina;Lynch; (364) 213-3673;carina.lynch@gmail.com;64 Jennings Road ;Wappingers Falls;NY;12590
1230;Jesus;Burch; (704) 194-7421;jesus.burch@hotmail.com;7024 Squaw Creek Street ;Desoto;TX;75115
1231;Selene;Vega; (610) 831-4639;selene.vega@gmail.com;11 Sierra St. ;Campbell;CA;95008
1232;Jong;Guthrie; (872) 809-6899;jong.guthrie@hotmail.com;889 Leatherwood Drive ;Bethpage;NY;11714
1233;Lise;Hebert; (910) 030-6089;lise.hebert@gmail.com;140 East Broad Lane ;Vista;CA;92083
1234;Joshua;Berg; (210) 520-2187;joshua.berg@hotmail.com;16 East St. ;Ossining;NY;10562
1235;Georgina;Gonzales; (657) 071-5875;georgina.gonzales@yahoo.com;307 Chapel St. ;Endicott;NY;13760
1236;Rudolph;Velez; (469) 362-9068;rudolph.velez@yahoo.com;9397 Pleasant Drive ;Mount Vernon;NY;10550
1237;Luke;Kramer; (431) 834-5476;luke.kramer@hotmail.com;7955 Delaware Drive ;Bethpage;NY;11714
1238;Edgar;Quinn; (807) 454-1134;edgar.quinn@aol.com;556 Dogwood Ave. ;Harlingen;TX;78552
1239;Tara;Maynard; (619) 196-1050;tara.maynard@hotmail.com;9375 Fordham Street ;Lindenhurst;NY;11757
1240;Bella;Perez; (647) 913-8148;bella.perez@msn.com;43 Green Lake Street ;Duarte;CA;91010
1241;Nathaniel;Davidson; (506) 940-6880;nathaniel.davidson@hotmail.com;7476 Henry Smith Street ;Rome;NY;13440
1242;Chauncey;Donaldson; (321) 343-7658;chauncey.donaldson@aol.com;7412 Golf Ave. ;Franklin Square;NY;11010
1243;Heide;Reed; (772) 995-1133;heide.reed@yahoo.com;9174 Coffee Drive ;Floral Park;NY;11001
1244;Trang;Hardin; (430) 181-9607;trang.hardin@yahoo.com;9255 Myers Drive ;Depew;NY;14043
1245;Gabriela;Warren; (660) 823-2940;gabriela.warren@aol.com;9947 Brewery Ave. ;Long Beach;NY;11561
1246;Dale;Rasmussen; (863) 965-4857;dale.rasmussen@aol.com;8590 Adams Street ;Kingston;NY;12401
1247;Tammie;Cherry; (817) 844-9234;tammie.cherry@hotmail.com;791 Wakehurst Dr. ;Massapequa;NY;11758
1248;Bethany;Herring; (714) 276-2408;bethany.herring@yahoo.com;7563 High Point Street ;Port Jefferson Station;NY;11776
1249;Barbra;Dickerson; (906) 322-9053;barbra.dickerson@gmail.com;8424 E. Rockcrest Dr. ;Ridgecrest;CA;93555
1250;Neoma;Daugherty; (705) 736-8401;neoma.daugherty@gmail.com;80 Spring Street ;Mount Vernon;NY;10550
1251;Nanette;Roman; (859) 121-1781;nanette.roman@yahoo.com;8254 North Riverview Street ;Glendora;CA;91740
1252;Adriene;Rollins; (365) 205-4464;adriene.rollins@msn.com;55 Cambridge Street ;Plainview;NY;11803
1253;Susannah;Fields; (208) 055-1032;susannah.fields@hotmail.com;17 Railroad Street ;Far Rockaway;NY;11691
1254;Dung;Reid; (828) 125-6220;dung.reid@msn.com;468 West Washington Ave. ;Canyon Country;CA;91387
1255;Ben;Stone; (952) 175-6996;ben.stone@gmail.com;8855 University St. ;Ithaca;NY;14850
1256;Nubia;Anderson; (743) 557-4325;nubia.anderson@aol.com;584 NW. Hilldale Drive ;Ronkonkoma;NY;11779
1257;Rosamaria;Meyer; (801) 726-8850;rosamaria.meyer@yahoo.com;446 Elizabeth St. ;Webster;NY;14580
1258;Todd;Waters; (754) 526-9818;todd.waters@yahoo.com;92 Cedar Swamp Street ;Bay Shore;NY;11706
1259;Kimbery;Nieves; (706) 682-6451;kimbery.nieves@msn.com;768 Roehampton St. ;San Carlos;CA;94070
1260;Phuong;Wolf; (579) 110-8135;phuong.wolf@yahoo.com;7765 N. Annadale Dr. ;Schenectady;NY;12302
1261;Adelaida;Hancock; (801) 266-3430;adelaida.hancock@aol.com;669 S. Gartner Street ;San Pablo;CA;94806
1262;Brianne;Hays; (223) 518-3617;brianne.hays@gmail.com;88 Tailwater Ave. ;San Pablo;CA;94806
1263;Rufina;Chandler; (517) 569-4975;rufina.chandler@aol.com;7985 Alderwood Street ;New Hyde Park;NY;11040
1264;Devin;Velazquez; (385) 939-7321;devin.velazquez@aol.com;61 Redwood St. ;Brentwood;NY;11717
1265;Bonita;Marshall; (226) 153-3384;bonita.marshall@msn.com;48 Bald Hill Drive ;Endicott;NY;13760
1266;Myrl;Gay; (249) 063-6672;myrl.gay@hotmail.com;8708 Taylor Lane ;Garland;TX;75043
1267;Earline;Gordon; (518) 670-0289;earline.gordon@gmail.com;81 Railroad Drive ;Ronkonkoma;NY;11779
1268;Sung;Chambers; (947) 675-1366;sung.chambers@gmail.com;369 N. Virginia Street ;Kingston;NY;12401
1269;Gustavo;Gamble; (201) 277-2780;gustavo.gamble@msn.com;8054 W. Meadowbrook Street ;Port Washington;NY;11050
1270;Ciera;Webb; (367) 717-8835;ciera.webb@yahoo.com;958 Anderson Ave. ;Orchard Park;NY;14127
1271;Roy;Chan; (684) 956-4356;roy.chan@hotmail.com;7578 Middle River St. ;Pomona;CA;91768
1272;Houston;Vasquez; (403) 991-1234;houston.vasquez@msn.com;845 Aspen Street ;Fullerton;CA;92831
1273;Cheree;Hale; (636) 820-7236;cheree.hale@yahoo.com;95 Lyme Avenue ;Oswego;NY;13126
1274;Odette;Moses; (714) 552-1078;odette.moses@gmail.com;899 Overlook Lane ;Newburgh;NY;12550
1275;Lenita;Bonner; (734) 965-1631;lenita.bonner@aol.com;7286 Swanson Drive ;Los Banos;CA;93635
1276;Shona;Mcmillan; (801) 928-7037;shona.mcmillan@msn.com;57 West Maple Dr. ;Apple Valley;CA;92307
1277;Piedad;Irwin; (475) 476-2992;piedad.irwin@hotmail.com;581 Garden St. ;Coram;NY;11727
1278;Loan;Graham; (941) 007-4116;loan.graham@yahoo.com;57 Glen Eagles St. ;Jackson Heights;NY;11372
1279;Stan;Saunders; (202) 134-0286;stan.saunders@yahoo.com;407 Essex Dr. ;Canandaigua;NY;14424
1280;Jackeline;Colon; (603) 021-9138;jackeline.colon@msn.com;9916 Cedarwood Drive ;Wappingers Falls;NY;12590
1281;Marlen;Dawson; (380) 527-7097;marlen.dawson@msn.com;67 Oak Valley Street ;Woodside;NY;11377
1282;Alexis;Mack; (770) 692-2211;alexis.mack@aol.com;7767 Sutor Ave. ;New City;NY;10956
1283;Mica;Barry; (385) 813-0105;mica.barry@yahoo.com;3 SE. Sugar St. ;Hopewell Junction;NY;12533
1284;Shanice;Spears; (504) 543-3483;shanice.spears@msn.com;5 Piper Ave. ;Brooklyn;NY;11201
1285;Garth;Huff; (289) 274-0510;garth.huff@yahoo.com;794 East University St. ;Glendora;CA;91740
1286;Dione;Pratt; (951) 831-9099;dione.pratt@msn.com;864 Winding Way St. ;Pleasanton;CA;94566
1287;Victor;Pittman; (581) 224-6748;victor.pittman@aol.com;9294 Devon Dr. ;Astoria;NY;11102
1288;Allie;Conley; (463) 437-2698;allie.conley@msn.com;96 High Point Road ;Lawndale;CA;90260
1289;Shanelle;Anderson; (574) 187-6656;shanelle.anderson@yahoo.com;646 Surrey Street ;Bethpage;NY;11714
1290;Minnie;Compton; (904) 044-6505;minnie.compton@gmail.com;185 Hudson Street ;South Richmond Hill;NY;11419
1291;Shiloh;Bates; (941) 886-5363;shiloh.bates@msn.com;15 Wellington Dr. ;Monsey;NY;10952
1292;Lakenya;Oliver; (813) 850-0305;lakenya.oliver@yahoo.com;82 Bayport Court ;San Lorenzo;CA;94580
1293;Sally;Kinney; (223) 221-7383;sally.kinney@msn.com;7565 High Dr. ;Floral Park;NY;11001
1294;Edith;Davenport; (580) 716-8585;edith.davenport@gmail.com;685 Alton Road ;Ontario;CA;91762
1295;Alline;Beasley; (603) 777-4145;alline.beasley@yahoo.com;8704 NE. Olive Ave. ;North Tonawanda;NY;14120
1296;Travis;Whitley; (706) 982-9752;travis.whitley@aol.com;60 Euclid Ave. ;Saint Albans;NY;11412
1297;Vanessa;West; (561) 678-3706;vanessa.west@gmail.com;34 Prairie Lane ;New Rochelle;NY;10801
1298;Trudy;Riddle; (313) 829-1799;trudy.riddle@aol.com;8943 Johnson Street ;Schenectady;NY;12302
1299;Shauna;Edwards; (407) 415-9835;shauna.edwards@msn.com;8 Dogwood Ave. ;Yorktown Heights;NY;10598
1300;Clorinda;Donovan; (513) 245-5261;clorinda.donovan@msn.com;9690 E. Morris Ave. ;Jamestown;NY;14701
1301;Raven;Curtis; (972) 519-8879;raven.curtis@aol.com;18 Summit Lane ;Lawndale;CA;90260
1302;Verda;Gilbert; (647) 035-7554;verda.gilbert@gmail.com;54 Hillcrest Drive ;East Northport;NY;11731
1303;Renay;Atkins; (236) 922-9784;renay.atkins@aol.com;7146 Leeton Ridge Ave. ;Woodside;NY;11377
1304;Tama;Berg; (737) 476-5530;tama.berg@hotmail.com;3 Cardinal Avenue ;Hollis;NY;11423
1305;Dalia;Carson; (513) 622-1640;dalia.carson@aol.com;7175 Galvin St. ;Rochester;NY;14606
1306;America;Swanson; (251) 532-2258;america.swanson@msn.com;83 South Arlington Lane ;Webster;NY;14580
1307;Cinda;Rocha; (404) 245-1108;cinda.rocha@hotmail.com;926 North Oklahoma Dr. ;Los Banos;CA;93635
1308;Shea;Howell; (239) 148-2366;shea.howell@msn.com;67 Arch Rd. ;South El Monte;CA;91733
1309;Kimberli;Cline; (450) 233-2216;kimberli.cline@yahoo.com;7115 Stonybrook Court ;Centereach;NY;11720
1310;Emanuel;Mckee; (458) 444-5702;emanuel.mckee@yahoo.com;9411 Lake Dr. ;Schenectady;NY;12302
1311;Whitley;Cannon; (917) 271-8004;whitley.cannon@msn.com;614 High Point Lane ;Coram;NY;11727
1312;Tereasa;Bird; (865) 379-5346;tereasa.bird@aol.com;7526 Vine Drive ;Ronkonkoma;NY;11779
1313;Dante;Grimes; (820) 759-4818;dante.grimes@yahoo.com;23 Shore St. ;Duarte;CA;91010
1314;Joeann;Garrison; (901) 996-2453;joeann.garrison@yahoo.com;1 Harrison St. ;Ontario;CA;91762
1315;Omega;Johnston; (417) 682-3389;omega.johnston@gmail.com;9935 Tarkiln Hill St. ;Canyon Country;CA;91387
1316;Conrad;Mueller; (279) 487-5536;conrad.mueller@yahoo.com;3 Myrtle St. ;Massapequa;NY;11758
1317;Glady;Wells; (971) 454-0312;glady.wells@gmail.com;627 Ramblewood Ave. ;Syosset;NY;11791
1318;Tisha;Petty; (808) 398-5056;tisha.petty@msn.com;9083 Lake View Ave. ;San Antonio;TX;78213
1319;Claris;Santiago; (904) 497-7423;claris.santiago@msn.com;763 Mountainview Dr. ;Newburgh;NY;12550
1320;Obdulia;Barber; (647) 344-1201;obdulia.barber@gmail.com;878 Lexington Rd. ;Newburgh;NY;12550
1321;Shantel;Gregory; (574) 255-7228;shantel.gregory@yahoo.com;7722 Second Lane ;West Islip;NY;11795
1322;Ai;Forbes; (561) 503-6068;ai.forbes@yahoo.com;254 Central St. ;Franklin Square;NY;11010
1323;Ebony;Cotton; (514) 592-6428;ebony.cotton@yahoo.com;8979 Miller St. ;West Babylon;NY;11704
1324;Arla;Ellis; (587) 056-4214;arla.ellis@yahoo.com;127 Crescent Ave. ;Utica;NY;13501
1325;Magdalena;Sherman; (904) 119-4655;magdalena.sherman@gmail.com;176 Sunbeam St. ;Oswego;NY;13126
1326;Tarra;Guerrero; (684) 851-1940;tarra.guerrero@aol.com;10 Baker St. ;Auburn;NY;13021
1327;Consuela;Romero; (917) 096-7087;consuela.romero@hotmail.com;54 Elm Court ;Monroe;NY;10950
1328;Cindie;Franklin; (918) 042-8764;cindie.franklin@yahoo.com;7249 Franklin St. ;Lawndale;CA;90260
1329;Sharyn;Brewer; (564) 472-5764;sharyn.brewer@aol.com;70 Columbia Ave. ;Hollis;NY;11423
1330;Karren;Stevenson; (713) 976-6840;karren.stevenson@aol.com;155 Old York St. ;San Carlos;CA;94070
1331;Divina;Reeves; (310) 175-8604;divina.reeves@hotmail.com;767 Bradford Dr. ;Newburgh;NY;12550
1332;Novella;Ross; (902) 350-5859;novella.ross@gmail.com;9418 Acacia Drive ;Glendora;CA;91740
1333;Omega;Huff; (816) 592-0955;omega.huff@aol.com;63 Devon St. ;Santa Monica;CA;90403
1334;Ashleigh;Finch; (573) 086-5696;ashleigh.finch@yahoo.com;82 Hudson Court ;Newburgh;NY;12550
1335;Corina;Lynch; (403) 237-9699;corina.lynch@msn.com;44 Sunbeam Dr. ;Rosedale;NY;11422
1336;Joe;Melton; (925) 627-4036;joe.melton@gmail.com;8998 Hartford Street ;New Windsor;NY;12553
1337;Bernetta;Summers; (843) 482-1601;bernetta.summers@aol.com;1 Young Ave. ;Longview;TX;75604
1338;Inez;Snider; (908) 737-2951;inez.snider@gmail.com;837 Catherine Lane ;Ronkonkoma;NY;11779
1339;Neida;King; (412) 686-0598;neida.king@aol.com;137 Bohemia St. ;Oceanside;NY;11572
1340;Tona;Velasquez; (249) 561-0468;tona.velasquez@msn.com;9166 Trout St. ;Whitestone;NY;11357
1341;Rozanne;Reyes; (747) 532-8818;rozanne.reyes@aol.com;11 W. Surrey Drive ;Garden City;NY;11530
1342;Lekisha;Pope; (252) 770-6955;lekisha.pope@msn.com;390 Livingston Avenue ;Freeport;NY;11520
1343;Jama;Rodriquez; (939) 717-3392;jama.rodriquez@msn.com;681 Smith Dr. ;Upland;CA;91784
1344;Eloisa;Tucker; (782) 827-7137;eloisa.tucker@hotmail.com;7268 Leatherwood Ave. ;Howard Beach;NY;11414
1345;Arie;Hunter; (786) 893-9409;arie.hunter@msn.com;66 Old State Rd. ;Flushing;NY;11354
1346;Sanora;Webster; (778) 799-3750;sanora.webster@msn.com;74 Beach St. ;Los Angeles;CA;90008
1347;Kate;Barber; (716) 204-1651;kate.barber@hotmail.com;46 W. Oak Valley Ave. ;Saratoga Springs;NY;12866
1348;Yvone;Guerrero; (548) 960-9982;yvone.guerrero@aol.com;8548 Jackson Ave. ;Merrick;NY;11566
1349;Kami;Rios; (313) 469-8932;kami.rios@yahoo.com;8400 8th Dr. ;Encino;CA;91316
1350;Annett;Rush; (807) 874-6367;annett.rush@hotmail.com;758 Fordham Lane ;Rosedale;NY;11422
1351;Carman;Hardy; (631) 749-8347;carman.hardy@yahoo.com;800 Whitemarsh St. ;Jamestown;NY;14701
1352;Dorothea;Miranda; (252) 504-7925;dorothea.miranda@aol.com;7882 Parker St. ;Upland;CA;91784
1353;Agatha;Daniels; (250) 039-6838;agatha.daniels@yahoo.com;125 Canal St. ;South El Monte;CA;91733
1354;Alexandria;Zamora; (251) 970-5415;alexandria.zamora@yahoo.com;95 Cherry Circle ;Schenectady;NY;12302
1355;Thad;Gilliam; (770) 945-3330;thad.gilliam@hotmail.com;8844 Gonzales Court ;Levittown;NY;11756
1356;Inger;Jennings; (210) 791-6414;inger.jennings@yahoo.com;38 NW. Shore Lane ;Patchogue;NY;11772
1357;Karren;Lamb; (305) 098-8881;karren.lamb@aol.com;35 N. Chapel St. ;Fresno;CA;93706
1358;Noble;Glover; (604) 836-0700;noble.glover@gmail.com;728 W. Rocky River Street ;Orchard Park;NY;14127
1359;Octavia;Donaldson; (870) 359-4355;octavia.donaldson@hotmail.com;8095 Wayne Ave. ;Levittown;NY;11756
1360;Latashia;Travis; (801) 832-9133;latashia.travis@yahoo.com;7877 King Rd. ;Upland;CA;91784
1361;Destiny;Goodman; (816) 861-6919;destiny.goodman@msn.com;29 Smoky Hollow St. ;Westbury;NY;11590
1362;Christiana;Gross; (714) 399-9791;christiana.gross@yahoo.com;645 North Richardson Road ;Orchard Park;NY;14127
1363;Nestor;Haynes; (304) 852-5231;nestor.haynes@msn.com;27 Nut Swamp Street ;Houston;TX;77016
1364;Grisel;Maynard; (984) 714-8524;grisel.maynard@msn.com;353 North Arch St. ;Ballston Spa;NY;12020
1365;Shenna;Espinoza; (515) 130-8004;shenna.espinoza@gmail.com;202 North George Street ;Queensbury;NY;12804
1366;Trena;Rogers; (364) 483-4125;trena.rogers@aol.com;502 Sherwood St. ;Campbell;CA;95008
1367;Lucile;Manning; (306) 932-5896;lucile.manning@yahoo.com;511 Livingston Lane ;Campbell;CA;95008
1368;Veronique;Fulton; (703) 562-4520;veronique.fulton@yahoo.com;81 Hilldale Ave. ;Ballston Spa;NY;12020
1369;Starr;Schneider; (414) 695-2559;starr.schneider@aol.com;77 Mulberry Street ;Shirley;NY;11967
1370;Rona;Rojas; (313) 495-1513;rona.rojas@gmail.com;815 Riverview St. ;San Jose;CA;95127
1371;Pandora;Estes; (628) 124-9411;pandora.estes@aol.com;228 Shadow Brook Drive ;New Hyde Park;NY;11040
1372;Renna;Williams; (579) 152-2041;renna.williams@hotmail.com;7398 SW. Glen Ridge Road ;South Ozone Park;NY;11420
1373;Lanora;Robbins; (807) 154-6634;lanora.robbins@hotmail.com;31 W. Maiden Lane ;West Babylon;NY;11704
1374;Juliane;Dillard; (971) 366-8054;juliane.dillard@aol.com;63 Birchwood Court ;Glendora;CA;91740
1375;Carlena;Salinas; (410) 298-6650;carlena.salinas@gmail.com;1 Wagon Street ;Jamaica;NY;11432
1376;Kimberley;Reynolds; (325) 736-7342;kimberley.reynolds@aol.com;8475 Homewood Street ;Port Washington;NY;11050
1377;Johana;Jacobson; (646) 336-7008;johana.jacobson@gmail.com;29 San Juan St. ;Rochester;NY;14606
1378;Enoch;Rosario; (450) 987-4913;enoch.rosario@hotmail.com;186 Arlington St. ;Fresno;CA;93706
1379;Dorine;Thornton; (630) 336-8771;dorine.thornton@gmail.com;8730 N. Atlantic Street ;Sunnyside;NY;11104
1380;Eliz;Lynch; (718) 904-0271;eliz.lynch@hotmail.com;717 West Deerfield Ave. ;Uniondale;NY;11553
1381;Mercedez;Brooks; (325) 119-1675;mercedez.brooks@hotmail.com;7483 Ann St. ;Duarte;CA;91010
1382;Wynona;Douglas; (970) 647-0504;wynona.douglas@msn.com;6 Country Ave. ;Harlingen;TX;78552
1383;Desire;Mcgowan; (508) 849-4045;desire.mcgowan@msn.com;942 North Ohio Road ;Bakersfield;CA;93306
1384;Elmo;Sweeney; (562) 400-9226;elmo.sweeney@yahoo.com;43 Arch Ave. ;San Carlos;CA;94070
1385;Kenton;Hughes; (470) 817-1552;kenton.hughes@gmail.com;632 Sleepy Hollow Drive ;Canandaigua;NY;14424
1386;Cesar;Wilkins; (260) 899-9068;cesar.wilkins@hotmail.com;7 Inverness St. ;San Diego;CA;92111
1387;Phylicia;Stout; (715) 240-1963;phylicia.stout@aol.com;8842 Littleton Lane ;Canandaigua;NY;14424
1388;Nanette;Harris; (779) 295-2848;nanette.harris@hotmail.com;26 Pin Oak Lane ;East Meadow;NY;11554
1389;Ulrike;Chan; (813) 093-3178;ulrike.chan@aol.com;7949 Lancaster St. ;Port Chester;NY;10573
1390;Genoveva;Lloyd; (407) 401-1029;genoveva.lloyd@aol.com;706 Devonshire St. ;Bayside;NY;11361
1391;Sheryl;Chase; (813) 889-5993;sheryl.chase@gmail.com;388 Cedar Avenue ;Floral Park;NY;11001
1392;Trista;Lambert; (336) 914-7709;trista.lambert@gmail.com;79 River Street ;Fairport;NY;14450
1393;Vivian;Deleon; (660) 096-8317;vivian.deleon@msn.com;9925 Hamilton Street ;Jamaica;NY;11432
1394;Genny;Fields; (478) 779-0159;genny.fields@msn.com;9145 San Juan Dr. ;Amityville;NY;11701
1395;Eliseo;Knight; (318) 735-5161;eliseo.knight@msn.com;693 Holly Street ;Woodhaven;NY;11421
1396;Delma;Bailey; (603) 464-8760;delma.bailey@gmail.com;9883 West King Lane ;Anaheim;CA;92806
1397;Dewayne;Herring; (713) 384-3282;dewayne.herring@aol.com;9015 Willow Lane ;Webster;NY;14580
1398;Nevada;Hood; (709) 115-3112;nevada.hood@aol.com;515 Bank Rd. ;Hopewell Junction;NY;12533
1399;Angelika;Perry; (571) 375-1652;angelika.perry@msn.com;7684 South Branch Drive ;Canandaigua;NY;14424
1400;Shayla;Hart; (802) 293-5703;shayla.hart@msn.com;9092 Aspen St. ;Woodhaven;NY;11421
1401;Willetta;Murphy; (519) 765-8222;willetta.murphy@msn.com;436 Devonshire Street ;East Elmhurst;NY;11369
1402;Sandee;Alvarado; (609) 342-2149;sandee.alvarado@aol.com;69 Bowman Street ;Depew;NY;14043
1403;Mila;Moody; (340) 765-5994;mila.moody@gmail.com;675 Williams St. ;Troy;NY;12180
1404;Loyce;Conway; (206) 254-8110;loyce.conway@aol.com;729 State Lane ;Central Islip;NY;11722
1405;Thanh;Figueroa; (765) 873-2495;thanh.figueroa@yahoo.com;6 Roberts Drive ;Mount Vernon;NY;10550
1406;Farrah;Orr; (858) 457-0425;farrah.orr@msn.com;8711 W. Ashley St. ;New Hyde Park;NY;11040
1407;Hugh;Craft; (862) 589-2279;hugh.craft@msn.com;8716 Homewood Court ;Centereach;NY;11720
1408;Eleanor;Mendez; (386) 070-2951;eleanor.mendez@yahoo.com;4 West St. ;Port Chester;NY;10573
1409;Lamar;Bush; (715) 885-7982;lamar.bush@msn.com;76 Lilac Drive ;Buffalo;NY;14215
1410;Lurlene;Finch; (678) 722-5903;lurlene.finch@msn.com;849 Magnolia St. ;Yonkers;NY;10701
1411;Shanda;Stevenson; (204) 019-8326;shanda.stevenson@yahoo.com;9547 N. Courtland St. ;Freeport;NY;11520
1412;Adrien;Hunter; (905) 044-1417;adrien.hunter@yahoo.com;720 Thompson Lane ;Rego Park;NY;11374
1413;Ophelia;Decker; (262) 135-2006;ophelia.decker@yahoo.com;69 Rockwell Court ;New Windsor;NY;12553
1414;Sonja;Walls; (820) 473-7789;sonja.walls@aol.com;30 Marshall Dr. ;Queensbury;NY;12804
1415;Harold;O'connor; (365) 797-2379;harold.o'connor@gmail.com;9530 Summerhouse Street ;Santa Cruz;CA;95060
1416;Miranda;Kennedy; (970) 880-4517;miranda.kennedy@gmail.com;726 East High St. ;Astoria;NY;11102
1417;Jasper;Castro; (223) 160-0814;jasper.castro@aol.com;977 SE. Railroad Road ;Forney;TX;75126
1418;Penni;Best; (507) 396-0542;penni.best@msn.com;875 Second Drive ;Anaheim;CA;92806
1419;Lurlene;Cotton; (573) 663-4901;lurlene.cotton@yahoo.com;8218 George St. ;Pleasanton;CA;94566
1420;Kelsey;Noble; (316) 695-3112;kelsey.noble@hotmail.com;36 Pearl Court ;Mount Vernon;NY;10550
1421;Edris;Barrett; (307) 086-2913;edris.barrett@hotmail.com;36 Pulaski Drive ;Plattsburgh;NY;12901
1422;Tempie;Jacobson; (217) 550-4741;tempie.jacobson@hotmail.com;136 Old Fairview St. ;Smithtown;NY;11787
1423;Dollie;Cervantes; (207) 353-8164;dollie.cervantes@aol.com;8828 Applegate Drive ;Fort Worth;TX;76110
1424;Lashunda;Cole; (339) 196-0875;lashunda.cole@hotmail.com;783 Baker St. ;Monsey;NY;10952
1425;Justina;Jenkins; (276) 441-7082;justina.jenkins@msn.com;345 SE. Green Lane ;Shirley;NY;11967
1426;Londa;Gould; (856) 128-3395;londa.gould@aol.com;9169 Beech Lane ;Corpus Christi;TX;78418
1427;Mikel;Wilkerson; (416) 807-4209;mikel.wilkerson@msn.com;9233 Clinton St. ;Atwater;CA;95301
1428;Carola;Johns; (438) 187-0605;carola.johns@msn.com;7077 Fordham Rd. ;Santa Cruz;CA;95060
1429;Lorrie;Justice; (681) 020-3640;lorrie.justice@gmail.com;8396 Brook Drive ;Pomona;CA;91768
1430;Tayna;Wade; (289) 139-3086;tayna.wade@hotmail.com;65 Smith Store Dr. ;Bakersfield;CA;93306
1431;Mark;Benton; (980) 456-9745;mark.benton@aol.com;83 Eagle St. ;East Elmhurst;NY;11369
1432;Zona;Cameron; (747) 057-3811;zona.cameron@aol.com;42 Bridle Court ;East Northport;NY;11731
1433;Nicola;Knight; (980) 376-4690;nicola.knight@aol.com;25 SE. Miles Lane ;Scarsdale;NY;10583
